src,dst,proto,length,timestamp,src_port,dst_port,conn_state,duration,DNS
192.168.202.79,192.168.229.254,tcp,0,1970-01-01 00:00:01.331901815,63806,61407,S0,0.0,
192.168.202.79,192.168.229.254,tcp,0,1970-01-01 00:00:01.331901815,63805,50098,S0,0.0,
192.168.202.79,192.168.229.252,tcp,0,1970-01-01 00:00:01.331901815,63805,18125,REJ,0.01,
192.168.202.79,192.168.229.251,tcp,0,1970-01-01 00:00:01.331901815,63805,65296,REJ,0.04,
192.168.202.79,192.168.229.156,tcp,0,1970-01-01 00:00:01.331901815,63805,32971,REJ,0.05,
192.168.202.79,192.168.229.1,tcp,0,1970-01-01 00:00:01.331901816,63805,47667,REJ,0.0,
192.168.202.79,192.168.229.153,tcp,0,1970-01-01 00:00:01.331901816,63805,36874,REJ,0.01,
192.168.202.79,192.168.229.251,tcp,0,1970-01-01 00:00:01.331901816,63805,13070,REJ,0.01,
192.168.202.79,192.168.229.252,tcp,0,1970-01-01 00:00:01.331901816,63805,63706,REJ,0.02,
192.168.202.79,192.168.229.101,tcp,0,1970-01-01 00:00:01.331901816,63805,64244,REJ,0.02,
192.168.202.79,192.168.229.254,tcp,0,1970-01-01 00:00:01.331901816,63806,762,S0,0.0,
192.168.202.79,192.168.229.252,tcp,0,1970-01-01 00:00:01.331901817,63805,32434,REJ,0.02,
192.168.202.79,192.168.229.252,tcp,0,1970-01-01 00:00:01.331901817,63805,2380,REJ,0.02,
192.168.202.79,192.168.229.1,tcp,0,1970-01-01 00:00:01.331901817,63805,25420,REJ,0.0,
192.168.202.79,192.168.229.251,tcp,0,1970-01-01 00:00:01.331901817,63805,29818,REJ,0.02,
192.168.202.79,192.168.229.101,tcp,0,1970-01-01 00:00:01.331901817,63805,31741,REJ,0.02,
192.168.202.79,192.168.229.1,tcp,0,1970-01-01 00:00:01.331901817,63805,33520,REJ,0.01,
192.168.202.79,192.168.229.156,tcp,0,1970-01-01 00:00:01.331901817,63805,11345,REJ,0.01,
192.168.202.79,192.168.229.251,tcp,0,1970-01-01 00:00:01.331901817,63805,8622,REJ,0.02,
192.168.202.79,192.168.229.153,tcp,0,1970-01-01 00:00:01.331901817,63805,37956,REJ,0.02,
192.168.202.79,192.168.229.101,tcp,0,1970-01-01 00:00:01.331901817,63805,41947,REJ,0.02,
192.168.202.79,192.168.229.156,tcp,0,1970-01-01 00:00:01.331901817,63805,20885,REJ,0.03,
192.168.202.79,192.168.229.1,tcp,0,1970-01-01 00:00:01.331901817,63805,35251,REJ,0.01,
192.168.202.79,192.168.229.254,tcp,0,1970-01-01 00:00:01.331901818,63805,7071,S0,0.0,
192.168.202.79,192.168.229.254,tcp,0,1970-01-01 00:00:01.331901818,63806,60508,S0,0.0,
192.168.202.79,192.168.229.254,tcp,0,1970-01-01 00:00:01.331901818,63806,5188,S0,0.0,
192.168.202.79,192.168.229.1,tcp,0,1970-01-01 00:00:01.331901818,63805,28385,REJ,0.0,
192.168.202.79,192.168.229.254,tcp,0,1970-01-01 00:00:01.331901818,63805,48093,S0,0.0,
192.168.202.79,192.168.229.1,tcp,0,1970-01-01 00:00:01.331901819,63805,58260,REJ,0.0,
192.168.202.79,192.168.229.251,tcp,0,1970-01-01 00:00:01.331901819,63805,59370,REJ,0.01,
192.168.202.79,192.168.229.153,tcp,0,1970-01-01 00:00:01.331901819,63805,35554,REJ,0.02,
192.168.202.79,192.168.229.153,tcp,0,1970-01-01 00:00:01.331901819,63805,30669,REJ,0.02,
192.168.202.79,192.168.229.101,tcp,0,1970-01-01 00:00:01.331901819,63805,40313,REJ,0.02,
192.168.202.79,192.168.229.252,tcp,0,1970-01-01 00:00:01.331901819,63805,13866,REJ,0.05,
192.168.202.79,192.168.229.254,tcp,0,1970-01-01 00:00:01.331901819,63806,9996,S0,0.0,
192.168.202.79,192.168.229.101,tcp,0,1970-01-01 00:00:01.331901820,63805,3767,REJ,0.03,
192.168.202.79,192.168.229.153,tcp,0,1970-01-01 00:00:01.331901820,63805,58513,REJ,0.04,
192.168.202.79,192.168.229.254,tcp,0,1970-01-01 00:00:01.331901820,63806,55735,S0,0.0,
192.168.202.79,192.168.229.252,tcp,0,1970-01-01 00:00:01.331901820,63805,18919,REJ,0.04,
192.168.202.79,192.168.229.254,tcp,0,1970-01-01 00:00:01.331901820,63806,32588,S0,0.0,
192.168.202.79,192.168.229.1,tcp,0,1970-01-01 00:00:01.331901820,63805,5643,REJ,0.0,
192.168.202.79,192.168.229.251,tcp,0,1970-01-01 00:00:01.331901820,63805,16000,REJ,0.03,
192.168.202.79,192.168.229.153,tcp,0,1970-01-01 00:00:01.331901820,63805,29798,REJ,0.03,
192.168.202.79,192.168.229.1,tcp,0,1970-01-01 00:00:01.331901820,63805,37273,REJ,0.01,
192.168.202.79,192.168.229.153,tcp,0,1970-01-01 00:00:01.331901820,63805,20656,REJ,0.02,
192.168.202.79,192.168.229.254,tcp,0,1970-01-01 00:00:01.331901821,63806,4786,S0,0.0,
192.168.202.79,192.168.229.153,tcp,0,1970-01-01 00:00:01.331901821,63805,5814,REJ,0.04,
192.168.202.79,192.168.229.1,tcp,0,1970-01-01 00:00:01.331901821,63805,5094,REJ,0.01,
192.168.202.79,192.168.229.156,tcp,0,1970-01-01 00:00:01.331901821,63805,58561,REJ,0.03,
192.168.202.79,192.168.229.251,tcp,0,1970-01-01 00:00:01.331901821,63805,26011,REJ,0.04,
192.168.202.79,192.168.229.101,tcp,0,1970-01-01 00:00:01.331901821,63805,26243,REJ,0.03,
192.168.202.79,192.168.229.156,tcp,0,1970-01-01 00:00:01.331901821,63805,52287,REJ,0.03,
192.168.202.79,192.168.229.153,tcp,0,1970-01-01 00:00:01.331901822,63805,63584,REJ,0.02,
192.168.202.79,192.168.229.1,tcp,0,1970-01-01 00:00:01.331901822,63805,756,REJ,0.0,
192.168.202.79,192.168.229.254,tcp,0,1970-01-01 00:00:01.331901822,63806,61754,S0,0.0,
192.168.202.79,192.168.229.252,tcp,0,1970-01-01 00:00:01.331901822,63805,65136,REJ,0.01,
192.168.202.79,192.168.229.254,tcp,0,1970-01-01 00:00:01.331901822,63805,16010,S0,0.0,
192.168.202.79,192.168.229.254,tcp,0,1970-01-01 00:00:01.331901823,63806,53482,S0,0.0,
192.168.202.79,192.168.229.252,tcp,0,1970-01-01 00:00:01.331901823,63805,24311,REJ,0.02,
192.168.202.79,192.168.229.101,tcp,0,1970-01-01 00:00:01.331901823,63805,27056,REJ,0.01,
192.168.202.79,192.168.229.252,tcp,0,1970-01-01 00:00:01.331901823,63805,51017,REJ,0.0,
192.168.202.79,192.168.229.156,tcp,0,1970-01-01 00:00:01.331901823,63805,2065,REJ,0.0,
192.168.202.79,192.168.229.153,tcp,0,1970-01-01 00:00:01.331901824,63805,15454,REJ,0.01,
192.168.202.79,192.168.229.254,tcp,0,1970-01-01 00:00:01.331901824,63806,21484,S0,0.0,
192.168.202.79,192.168.229.252,tcp,0,1970-01-01 00:00:01.331901824,63805,61971,REJ,0.01,
192.168.202.79,192.168.229.156,tcp,0,1970-01-01 00:00:01.331901824,63805,45546,REJ,0.01,
192.168.202.79,192.168.229.101,tcp,0,1970-01-01 00:00:01.331901824,63805,15891,REJ,0.02,
192.168.202.79,192.168.229.153,tcp,0,1970-01-01 00:00:01.331901824,63805,57982,REJ,0.02,
192.168.202.79,192.168.229.251,tcp,0,1970-01-01 00:00:01.331901824,63805,61930,REJ,0.01,
192.168.202.79,192.168.229.101,tcp,0,1970-01-01 00:00:01.331901824,63805,42138,REJ,0.03,
192.168.202.79,192.168.229.252,tcp,0,1970-01-01 00:00:01.331901825,63805,45286,REJ,0.02,
192.168.202.79,192.168.229.254,tcp,0,1970-01-01 00:00:01.331901825,63806,9614,S0,0.0,
192.168.202.79,192.168.229.156,tcp,0,1970-01-01 00:00:01.331901825,63805,40426,REJ,0.05,
192.168.202.79,192.168.229.254,tcp,0,1970-01-01 00:00:01.331901825,63806,39807,S0,0.0,
192.168.202.79,192.168.229.1,tcp,0,1970-01-01 00:00:01.331901825,63805,9357,REJ,0.0,
192.168.202.79,192.168.229.251,tcp,0,1970-01-01 00:00:01.331901825,63805,525,REJ,0.05,
192.168.202.79,192.168.229.153,tcp,0,1970-01-01 00:00:01.331901825,63805,22427,REJ,0.06,
192.168.202.79,192.168.229.254,tcp,0,1970-01-01 00:00:01.331901826,63806,27346,S0,0.0,
192.168.202.79,192.168.229.101,tcp,0,1970-01-01 00:00:01.331901826,63805,15977,REJ,0.05,
192.168.202.79,192.168.229.1,tcp,0,1970-01-01 00:00:01.331901826,63805,22930,REJ,0.0,
192.168.202.79,192.168.229.252,tcp,0,1970-01-01 00:00:01.331901826,63805,36028,REJ,0.04,
192.168.202.79,192.168.229.251,tcp,0,1970-01-01 00:00:01.331901827,63805,28322,REJ,0.04,
192.168.202.79,192.168.229.254,tcp,0,1970-01-01 00:00:01.331901827,63806,52525,S0,0.0,
192.168.202.79,192.168.229.254,tcp,0,1970-01-01 00:00:01.331901827,63805,23993,S0,0.0,
192.168.202.79,192.168.229.254,tcp,0,1970-01-01 00:00:01.331901827,63805,6248,S0,0.0,
192.168.202.79,192.168.229.254,tcp,0,1970-01-01 00:00:01.331901827,63806,11560,S0,0.0,
192.168.202.79,192.168.229.251,tcp,0,1970-01-01 00:00:01.331901827,63805,34489,REJ,0.01,
192.168.202.79,192.168.229.254,tcp,0,1970-01-01 00:00:01.331901828,63806,16352,S0,0.0,
192.168.202.79,192.168.229.153,tcp,0,1970-01-01 00:00:01.331901828,63805,42521,REJ,0.04,
192.168.202.79,192.168.229.101,tcp,0,1970-01-01 00:00:01.331901828,63805,44186,REJ,0.04,
192.168.202.79,192.168.229.251,tcp,0,1970-01-01 00:00:01.331901829,63805,44593,REJ,0.04,
192.168.202.79,192.168.229.252,tcp,0,1970-01-01 00:00:01.331901829,63805,45458,REJ,0.04,
192.168.202.79,192.168.229.254,tcp,0,1970-01-01 00:00:01.331901829,63805,6834,S0,0.0,
192.168.202.79,192.168.229.252,tcp,0,1970-01-01 00:00:01.331901830,63805,35372,REJ,0.01,
192.168.202.79,192.168.229.101,tcp,0,1970-01-01 00:00:01.331901830,63805,11485,REJ,0.03,
192.168.202.79,192.168.229.254,tcp,0,1970-01-01 00:00:01.331901831,63805,26811,S0,0.0,
192.168.202.79,192.168.229.251,tcp,0,1970-01-01 00:00:01.331901831,63805,43586,REJ,0.04,
192.168.202.79,192.168.229.251,tcp,0,1970-01-01 00:00:01.331901831,63805,22713,REJ,0.01,
192.168.202.79,192.168.229.254,tcp,0,1970-01-01 00:00:01.331901831,63805,2880,S0,0.0,
192.168.202.79,192.168.229.254,tcp,0,1970-01-01 00:00:01.331901831,63806,21352,S0,0.0,
192.168.202.79,192.168.229.254,tcp,0,1970-01-01 00:00:01.331901831,63805,54177,S0,0.0,
192.168.202.79,192.168.229.153,tcp,0,1970-01-01 00:00:01.331901831,63805,22821,REJ,0.05,
192.168.202.79,192.168.229.252,tcp,0,1970-01-01 00:00:01.331901831,63805,35611,REJ,0.05,
192.168.202.79,192.168.229.251,tcp,0,1970-01-01 00:00:01.331901831,63805,29761,REJ,0.06,
192.168.202.79,192.168.229.156,tcp,0,1970-01-01 00:00:01.331901832,63805,25808,REJ,0.03,
192.168.202.79,192.168.229.101,tcp,0,1970-01-01 00:00:01.331901832,63805,44753,REJ,0.03,
192.168.202.79,192.168.229.101,tcp,0,1970-01-01 00:00:01.331901832,63805,2200,REJ,0.04,
192.168.202.79,192.168.229.254,tcp,0,1970-01-01 00:00:01.331901832,63806,18107,S0,0.0,
192.168.202.79,192.168.229.153,tcp,0,1970-01-01 00:00:01.331901833,63805,2249,REJ,0.04,
192.168.202.79,192.168.229.1,tcp,0,1970-01-01 00:00:01.331901833,63805,16134,REJ,0.01,
192.168.202.79,192.168.229.101,tcp,0,1970-01-01 00:00:01.331901833,63805,34263,REJ,0.03,
192.168.202.79,192.168.229.156,tcp,0,1970-01-01 00:00:01.331901834,63805,58937,REJ,0.06,
192.168.202.79,192.168.229.254,tcp,0,1970-01-01 00:00:01.331901834,63806,13549,S0,0.0,
192.168.202.79,192.168.229.153,tcp,0,1970-01-01 00:00:01.331901834,63805,167,REJ,0.02,
192.168.202.79,192.168.229.156,tcp,0,1970-01-01 00:00:01.331901834,63805,17802,REJ,0.02,
192.168.202.79,192.168.229.252,tcp,0,1970-01-01 00:00:01.331901834,63805,58635,REJ,0.02,
192.168.202.79,192.168.229.156,tcp,0,1970-01-01 00:00:01.331901834,63805,6318,REJ,0.02,
192.168.202.79,192.168.229.153,tcp,0,1970-01-01 00:00:01.331901834,63805,31830,REJ,0.03,
192.168.202.79,192.168.229.1,tcp,0,1970-01-01 00:00:01.331901834,63805,17046,REJ,0.0,
192.168.202.79,192.168.229.251,tcp,0,1970-01-01 00:00:01.331901835,63805,47160,REJ,0.05,
192.168.202.79,192.168.229.101,tcp,0,1970-01-01 00:00:01.331901835,63805,48884,REJ,0.03,
192.168.202.79,192.168.229.156,tcp,0,1970-01-01 00:00:01.331901835,63805,19416,REJ,0.02,
192.168.202.79,192.168.229.254,tcp,0,1970-01-01 00:00:01.331901835,63805,56208,S0,0.0,
192.168.202.79,192.168.229.153,tcp,0,1970-01-01 00:00:01.331901835,63805,9418,REJ,0.04,
192.168.202.79,192.168.229.251,tcp,0,1970-01-01 00:00:01.331901835,63805,29986,REJ,0.03,
192.168.202.79,192.168.229.254,tcp,0,1970-01-01 00:00:01.331901835,63806,52011,S0,0.0,
192.168.202.79,192.168.229.153,tcp,0,1970-01-01 00:00:01.331901836,63805,16336,REJ,0.01,
192.168.202.79,192.168.229.153,tcp,0,1970-01-01 00:00:01.331901836,63805,16394,REJ,0.02,
192.168.202.79,192.168.229.251,tcp,0,1970-01-01 00:00:01.331901836,63805,1985,REJ,0.02,
192.168.202.79,192.168.229.153,tcp,0,1970-01-01 00:00:01.331901836,63805,12472,REJ,0.04,
192.168.202.79,192.168.229.1,tcp,0,1970-01-01 00:00:01.331901836,63805,614,REJ,0.0,
192.168.202.79,192.168.229.156,tcp,0,1970-01-01 00:00:01.331901837,63805,8955,REJ,0.02,
192.168.202.79,192.168.229.101,tcp,0,1970-01-01 00:00:01.331901837,63805,9336,REJ,0.01,
192.168.202.79,192.168.229.251,tcp,0,1970-01-01 00:00:01.331901837,63805,13274,REJ,0.03,
192.168.202.79,192.168.229.252,tcp,0,1970-01-01 00:00:01.331901837,63805,64529,REJ,0.04,
192.168.202.79,192.168.229.101,tcp,0,1970-01-01 00:00:01.331901837,63805,58309,REJ,0.04,
192.168.202.79,192.168.229.1,tcp,0,1970-01-01 00:00:01.331901837,63805,16974,REJ,0.01,
192.168.202.79,192.168.229.101,tcp,0,1970-01-01 00:00:01.331901837,63805,52643,REJ,0.04,
192.168.202.79,192.168.229.251,tcp,0,1970-01-01 00:00:01.331901838,63805,48363,REJ,0.03,
192.168.202.79,192.168.229.1,tcp,0,1970-01-01 00:00:01.331901838,63805,56648,REJ,0.0,
192.168.202.79,192.168.229.1,tcp,0,1970-01-01 00:00:01.331901838,63805,29933,REJ,0.01,
192.168.202.79,192.168.229.251,tcp,0,1970-01-01 00:00:01.331901838,63805,52651,REJ,0.05,
192.168.202.79,192.168.229.156,tcp,0,1970-01-01 00:00:01.331901840,63805,24037,REJ,0.04,
192.168.202.79,192.168.229.252,tcp,0,1970-01-01 00:00:01.331901840,63805,34486,REJ,0.04,
192.168.202.79,192.168.229.101,tcp,0,1970-01-01 00:00:01.331901840,63805,22112,REJ,0.05,
192.168.202.79,192.168.229.254,tcp,0,1970-01-01 00:00:01.331901840,63805,30627,S0,0.0,
192.168.202.79,192.168.229.254,tcp,0,1970-01-01 00:00:01.331901840,63805,32833,S0,0.0,
192.168.202.79,192.168.229.254,tcp,0,1970-01-01 00:00:01.331901840,63806,33849,S0,0.0,
192.168.202.79,192.168.229.156,tcp,0,1970-01-01 00:00:01.331901841,63805,42299,REJ,0.01,
192.168.202.79,192.168.229.1,tcp,0,1970-01-01 00:00:01.331901841,63805,8095,REJ,0.0,
192.168.202.79,192.168.229.156,tcp,0,1970-01-01 00:00:01.331901842,63805,56866,REJ,0.01,
192.168.202.79,192.168.229.101,tcp,0,1970-01-01 00:00:01.331901842,63805,54890,REJ,0.03,
192.168.202.79,192.168.229.1,tcp,0,1970-01-01 00:00:01.331901842,63805,58271,REJ,0.0,
192.168.202.79,192.168.229.153,tcp,0,1970-01-01 00:00:01.331901842,63805,18337,REJ,0.04,
192.168.202.79,192.168.229.101,tcp,0,1970-01-01 00:00:01.331901842,63805,58555,REJ,0.02,
192.168.202.79,192.168.229.251,tcp,0,1970-01-01 00:00:01.331901842,63805,23273,REJ,0.02,
192.168.202.79,192.168.229.254,tcp,0,1970-01-01 00:00:01.331901842,63805,26901,S0,0.0,
192.168.202.79,192.168.229.251,tcp,0,1970-01-01 00:00:01.331901842,63805,52320,REJ,0.04,
192.168.202.79,192.168.229.1,tcp,0,1970-01-01 00:00:01.331901843,63805,16828,REJ,0.01,
192.168.202.79,192.168.229.254,tcp,0,1970-01-01 00:00:01.331901843,63806,39556,S0,0.0,
192.168.202.79,192.168.229.1,tcp,0,1970-01-01 00:00:01.331901843,63805,10234,REJ,0.0,
192.168.202.79,192.168.229.251,tcp,0,1970-01-01 00:00:01.331901843,63805,13198,REJ,0.04,
192.168.202.79,192.168.229.254,tcp,0,1970-01-01 00:00:01.331901843,63806,51848,S0,0.0,
192.168.202.79,192.168.229.251,tcp,0,1970-01-01 00:00:01.331901843,63805,15174,REJ,0.01,
192.168.202.79,192.168.229.254,tcp,0,1970-01-01 00:00:01.331901843,63805,56888,S0,0.0,
192.168.202.79,192.168.229.251,tcp,0,1970-01-01 00:00:01.331901843,63805,40474,REJ,0.02,
192.168.202.79,192.168.229.254,tcp,0,1970-01-01 00:00:01.331901844,63806,1604,S0,0.0,
192.168.202.79,192.168.229.101,tcp,0,1970-01-01 00:00:01.331901844,63805,32701,REJ,0.01,
192.168.202.79,192.168.229.254,tcp,0,1970-01-01 00:00:01.331901844,63805,14844,S0,0.0,
192.168.202.79,192.168.229.101,tcp,0,1970-01-01 00:00:01.331901844,63805,63714,REJ,0.03,
192.168.202.79,192.168.229.101,tcp,0,1970-01-01 00:00:01.331901845,63805,65388,REJ,0.05,
192.168.202.79,192.168.229.254,tcp,0,1970-01-01 00:00:01.331901846,63805,947,S0,0.0,
192.168.202.79,192.168.229.156,tcp,0,1970-01-01 00:00:01.331901846,63805,33206,REJ,0.05,
192.168.202.79,192.168.229.254,tcp,0,1970-01-01 00:00:01.331901846,63805,54071,S0,0.0,
192.168.202.79,192.168.229.252,tcp,0,1970-01-01 00:00:01.331901846,63805,20609,REJ,0.03,
192.168.202.79,192.168.229.254,tcp,0,1970-01-01 00:00:01.331901846,63805,47166,S0,0.0,
192.168.202.79,192.168.229.251,tcp,0,1970-01-01 00:00:01.331901846,63805,46831,REJ,0.05,
192.168.202.79,192.168.229.254,tcp,0,1970-01-01 00:00:01.331901846,63805,7774,S0,0.0,
192.168.202.79,192.168.229.252,tcp,0,1970-01-01 00:00:01.331901847,63805,33999,REJ,0.02,
192.168.202.79,192.168.229.254,tcp,0,1970-01-01 00:00:01.331901847,63806,8746,S0,0.0,
192.168.202.79,192.168.229.254,tcp,0,1970-01-01 00:00:01.331901847,63806,989,S0,0.0,
192.168.202.79,192.168.229.153,tcp,0,1970-01-01 00:00:01.331901847,63805,33397,REJ,0.04,
192.168.202.79,192.168.229.1,tcp,0,1970-01-01 00:00:01.331901847,63805,34803,REJ,0.0,
192.168.202.79,192.168.229.101,tcp,0,1970-01-01 00:00:01.331901847,63805,14740,REJ,0.05,
192.168.202.79,192.168.229.254,tcp,0,1970-01-01 00:00:01.331901847,63805,54709,S0,0.0,
192.168.202.79,192.168.229.254,tcp,0,1970-01-01 00:00:01.331901847,63806,37041,S0,0.0,
192.168.202.79,192.168.229.101,tcp,0,1970-01-01 00:00:01.331901848,63805,12487,REJ,0.01,
192.168.202.79,192.168.229.252,tcp,0,1970-01-01 00:00:01.331901848,63805,17188,REJ,0.02,
192.168.202.79,192.168.229.101,tcp,0,1970-01-01 00:00:01.331901848,63805,34997,REJ,0.01,
192.168.202.79,192.168.229.254,tcp,0,1970-01-01 00:00:01.331901848,63806,29907,S0,0.0,
192.168.202.79,192.168.229.254,tcp,0,1970-01-01 00:00:01.331901849,63805,20345,S0,0.0,
192.168.202.79,192.168.229.254,tcp,0,1970-01-01 00:00:01.331901849,63806,28792,S0,0.0,
192.168.202.79,192.168.229.153,tcp,0,1970-01-01 00:00:01.331901849,63805,34379,REJ,0.02,
192.168.202.79,192.168.229.101,tcp,0,1970-01-01 00:00:01.331901849,63805,13783,REJ,0.03,
192.168.202.79,192.168.229.254,tcp,0,1970-01-01 00:00:01.331901849,63805,15616,S0,0.0,
192.168.202.79,192.168.229.156,tcp,0,1970-01-01 00:00:01.331901849,63805,53711,REJ,0.06,
192.168.202.79,192.168.229.156,tcp,0,1970-01-01 00:00:01.331901849,63805,48751,REJ,0.06,
192.168.202.79,192.168.229.1,tcp,0,1970-01-01 00:00:01.331901850,63805,26963,REJ,0.01,
192.168.202.79,192.168.229.252,tcp,0,1970-01-01 00:00:01.331901850,63805,26064,REJ,0.06,
192.168.202.79,192.168.229.251,tcp,0,1970-01-01 00:00:01.331901850,63805,56855,REJ,0.06,
192.168.202.79,192.168.229.101,tcp,0,1970-01-01 00:00:01.331901850,63805,7514,REJ,0.05,
192.168.202.79,192.168.229.153,tcp,0,1970-01-01 00:00:01.331901850,63805,62703,REJ,0.02,
192.168.202.79,192.168.229.254,tcp,0,1970-01-01 00:00:01.331901850,63805,7039,S0,0.0,
192.168.202.79,192.168.229.153,tcp,0,1970-01-01 00:00:01.331901851,63805,15516,REJ,0.05,
192.168.202.79,192.168.229.101,tcp,0,1970-01-01 00:00:01.331901851,63805,49643,REJ,0.06,
192.168.202.79,192.168.229.251,tcp,0,1970-01-01 00:00:01.331901851,63805,62675,REJ,0.05,
192.168.202.79,192.168.229.1,tcp,0,1970-01-01 00:00:01.331901851,63805,23981,REJ,0.0,
192.168.202.79,192.168.229.254,tcp,0,1970-01-01 00:00:01.331901852,63805,6663,S0,0.0,
192.168.202.79,192.168.229.156,tcp,0,1970-01-01 00:00:01.331901852,63805,43754,REJ,0.02,
192.168.202.79,192.168.229.156,tcp,0,1970-01-01 00:00:01.331901852,63805,31318,REJ,0.02,
192.168.202.79,192.168.229.254,tcp,0,1970-01-01 00:00:01.331901852,63805,44778,S0,0.0,
192.168.202.79,192.168.229.254,tcp,0,1970-01-01 00:00:01.331901852,63805,15105,S0,0.0,
192.168.202.79,192.168.229.101,tcp,0,1970-01-01 00:00:01.331901852,63805,25020,REJ,0.01,
192.168.202.79,192.168.229.251,tcp,0,1970-01-01 00:00:01.331901852,63805,6192,REJ,0.02,
192.168.202.79,192.168.229.254,tcp,0,1970-01-01 00:00:01.331901853,63806,47574,S0,0.0,
192.168.202.79,192.168.229.252,tcp,0,1970-01-01 00:00:01.331901853,63805,22174,REJ,0.01,
192.168.202.79,192.168.229.153,tcp,0,1970-01-01 00:00:01.331901853,63805,20215,REJ,0.01,
192.168.202.79,192.168.229.156,tcp,0,1970-01-01 00:00:01.331901853,63805,36725,REJ,0.02,
192.168.202.79,192.168.229.252,tcp,0,1970-01-01 00:00:01.331901853,63805,53404,REJ,0.03,
192.168.202.79,192.168.229.254,tcp,0,1970-01-01 00:00:01.331901853,63806,30888,S0,0.0,
192.168.202.79,192.168.229.156,tcp,0,1970-01-01 00:00:01.331901853,63805,64271,REJ,0.03,
192.168.202.79,192.168.229.153,tcp,0,1970-01-01 00:00:01.331901854,63805,5365,REJ,0.04,
192.168.202.79,192.168.229.101,tcp,0,1970-01-01 00:00:01.331901854,63805,60015,REJ,0.03,
192.168.202.79,192.168.229.252,tcp,0,1970-01-01 00:00:01.331901854,63805,24208,REJ,0.04,
192.168.202.79,192.168.229.252,tcp,0,1970-01-01 00:00:01.331901854,63805,32476,REJ,0.05,
192.168.202.79,192.168.229.153,tcp,0,1970-01-01 00:00:01.331901854,63805,33156,REJ,0.05,
192.168.202.79,192.168.229.1,tcp,0,1970-01-01 00:00:01.331901855,63805,1061,REJ,0.0,
192.168.202.79,192.168.229.1,tcp,0,1970-01-01 00:00:01.331901855,63805,28257,REJ,0.0,
192.168.202.79,192.168.229.1,tcp,0,1970-01-01 00:00:01.331901855,63805,44066,REJ,0.0,
192.168.202.79,192.168.229.1,tcp,0,1970-01-01 00:00:01.331901855,63805,48923,REJ,0.0,
192.168.202.79,192.168.229.153,tcp,0,1970-01-01 00:00:01.331901855,63805,46229,REJ,0.04,
192.168.202.79,192.168.229.251,tcp,0,1970-01-01 00:00:01.331901855,63805,61375,REJ,0.03,
192.168.202.79,192.168.229.254,tcp,0,1970-01-01 00:00:01.331901856,63805,9737,S0,0.0,
192.168.202.79,192.168.229.1,tcp,0,1970-01-01 00:00:01.331901856,63805,877,REJ,0.01,
192.168.202.79,192.168.229.251,tcp,0,1970-01-01 00:00:01.331901856,63805,52631,REJ,0.0,
192.168.202.79,192.168.229.156,tcp,0,1970-01-01 00:00:01.331901856,63805,59356,REJ,0.01,
192.168.202.79,192.168.229.101,tcp,0,1970-01-01 00:00:01.331901857,63805,20293,REJ,0.02,
192.168.202.79,192.168.229.254,tcp,0,1970-01-01 00:00:01.331901857,63806,32916,S0,0.0,
192.168.202.79,192.168.229.153,tcp,0,1970-01-01 00:00:01.331901857,63805,50039,REJ,0.03,
192.168.202.79,192.168.229.254,tcp,0,1970-01-01 00:00:01.331901857,63805,39720,S0,0.0,
192.168.202.79,192.168.229.251,tcp,0,1970-01-01 00:00:01.331901857,63805,41038,REJ,0.03,
192.168.202.79,192.168.229.252,tcp,0,1970-01-01 00:00:01.331901857,63805,45289,REJ,0.02,
192.168.202.79,192.168.229.153,tcp,0,1970-01-01 00:00:01.331901857,63805,61428,REJ,0.03,
192.168.202.79,192.168.229.252,tcp,0,1970-01-01 00:00:01.331901857,63805,24876,REJ,0.01,
192.168.202.79,192.168.229.1,tcp,0,1970-01-01 00:00:01.331901857,63805,61179,REJ,0.0,
192.168.202.79,192.168.229.251,tcp,0,1970-01-01 00:00:01.331901857,63805,21343,REJ,0.01,
192.168.202.79,192.168.229.251,tcp,0,1970-01-01 00:00:01.331901857,63805,23811,REJ,0.02,
192.168.202.79,192.168.229.101,tcp,0,1970-01-01 00:00:01.331901858,63805,20982,REJ,0.03,
192.168.202.79,192.168.229.254,tcp,0,1970-01-01 00:00:01.331901858,63805,53628,S0,0.0,
192.168.202.79,192.168.229.252,tcp,0,1970-01-01 00:00:01.331901858,63805,20278,REJ,0.05,
192.168.202.79,192.168.229.254,tcp,0,1970-01-01 00:00:01.331901858,63806,21511,S0,0.0,
192.168.202.79,192.168.229.156,tcp,0,1970-01-01 00:00:01.331901858,63805,8822,REJ,0.03,
192.168.202.79,192.168.229.101,tcp,0,1970-01-01 00:00:01.331901859,63805,11648,REJ,0.04,
192.168.202.79,192.168.229.153,tcp,0,1970-01-01 00:00:01.331901859,63805,2252,REJ,0.01,
192.168.202.79,192.168.229.251,tcp,0,1970-01-01 00:00:01.331901859,63805,2121,REJ,0.02,
192.168.202.79,192.168.229.252,tcp,0,1970-01-01 00:00:01.331901859,63805,61546,REJ,0.04,
